UTC Time, Parameter, Value
2021-09-08 03:32:35, Freq_Detection, 5391443.586116894
2021-09-08 03:32:45, Freq_Detection, 5391512.252942848
2021-09-08 03:32:55, Freq_Detection, 5391581.061467539
2021-09-08 03:33:15, Freq_Detection, 5391718.991737475
2021-09-08 03:33:25, Freq_Detection, 5391788.120874761
2021-09-08 03:33:35, Freq_Detection, 5391857.3855573675
2021-09-08 03:33:55, Freq_Detection, 5391996.2433168
2021-09-08 03:34:15, Freq_Detection, 5392135.558090369
2021-09-08 03:34:25, Freq_Detection, 5392205.395109314
2021-09-08 03:34:35, Freq_Detection, 5392275.339300265
2021-09-08 03:34:45, Freq_Detection, 5392345.400150886
2021-09-08 03:35:05, Freq_Detection, 5392485.885625431
2021-09-08 03:35:15, Freq_Detection, 5392556.293412609
2021-09-08 03:35:25, Freq_Detection, 5392626.822575972
2021-09-08 03:35:35, Freq_Detection, 5392697.48972432
2021-09-08 03:35:45, Freq_Detection, 5392768.249230212
2021-09-08 03:35:55, Freq_Detection, 5392839.150291014
2021-09-08 03:36:05, Freq_Detection, 5392910.129806934
2021-09-08 03:36:15, Freq_Detection, 5392981.272310051
2021-09-08 03:36:35, Freq_Detection, 5393123.873916021
2021-09-08 03:36:45, Freq_Detection, 5393195.356522148
2021-09-08 03:37:05, Freq_Detection, 5393338.685815298
2021-09-08 03:37:15, Freq_Detection, 5393410.527780773
2021-09-08 03:37:25, Freq_Detection, 5393482.501612023
2021-09-08 03:37:35, Freq_Detection, 5393554.593184567
2021-09-08 03:37:45, Freq_Detection, 5393626.7924452685
2021-09-08 03:37:55, Freq_Detection, 5393699.116297809
2021-09-08 03:38:05, Freq_Detection, 5393771.563642992
2021-09-08 03:38:15, Freq_Detection, 5393844.134720129
2021-09-08 03:38:25, Freq_Detection, 5393916.845892546
2021-09-08 03:38:35, Freq_Detection, 5393989.664073938
2021-09-08 03:39:15, Freq_Detection, 5394282.166819582
2021-09-08 03:39:25, Freq_Detection, 5394355.596184256
2021-09-08 03:39:35, Freq_Detection, 5394429.170447034
2021-09-08 03:39:45, Freq_Detection, 5394502.85093467
2021-09-08 03:39:55, Freq_Detection, 5394576.638351465
2021-09-08 03:40:05, Freq_Detection, 5394650.570064112
2021-09-08 03:40:15, Freq_Detection, 5394724.637693672
2021-09-08 03:40:35, Freq_Detection, 5394873.1476308685
2021-09-08 03:40:45, Freq_Detection, 5394947.590285761
2021-09-08 03:40:55, Freq_Detection, 5395022.15427353
2021-09-08 03:41:15, Freq_Detection, 5395171.652450774
2021-09-08 03:41:25, Freq_Detection, 5395246.600345036
2021-09-08 03:41:35, Freq_Detection, 5395321.687290835
2021-09-08 03:41:45, Freq_Detection, 5395396.878624827
2021-09-08 03:41:55, Freq_Detection, 5395472.209655044
2021-09-08 03:42:05, Freq_Detection, 5395547.67787681
2021-09-08 03:42:25, Freq_Detection, 5395698.971618737
2021-09-08 03:42:45, Freq_Detection, 5395850.81074716
2021-09-08 03:43:15, Freq_Detection, 5396079.523438719
2021-09-08 03:43:25, Freq_Detection, 5396156.017488695
2021-09-08 03:43:35, Freq_Detection, 5396232.6499505015
2021-09-08 03:43:45, Freq_Detection, 5396309.409407344
2021-09-08 03:43:55, Freq_Detection, 5396386.29468411
2021-09-08 03:44:05, Freq_Detection, 5396463.340311824
2021-09-08 03:44:15, Freq_Detection, 5396540.500171297
2021-09-08 03:44:25, Freq_Detection, 5396617.8020131
2021-09-08 03:44:35, Freq_Detection, 5396695.214770633
2021-09-08 03:44:45, Freq_Detection, 5396772.775948862
2021-09-08 03:44:55, Freq_Detection, 5396850.47392476
2021-09-08 03:45:15, Freq_Detection, 5397006.256262745
2021-09-08 03:46:15, Freq_Detection, 5397476.918733679
2021-09-08 03:46:25, Freq_Detection, 5397555.830139423
2021-09-08 03:46:35, Freq_Detection, 5397634.8841245
2021-09-08 03:46:45, Freq_Detection, 5397714.084814649
2021-09-08 03:46:55, Freq_Detection, 5397793.407901
2021-09-08 03:47:35, Freq_Detection, 5398112.124440981
2021-09-08 03:47:45, Freq_Detection, 5398192.154351707
2021-09-08 03:47:55, Freq_Detection, 5398272.303312996
2021-09-08 03:48:05, Freq_Detection, 5398352.605506713
2021-09-08 03:48:15, Freq_Detection, 5398433.0493372455
